"","gutenberg_id","text"
"7036",3289,"asking you is what shall we say to him?"""
"7037",3289,""
"7038",3289,"""Kill him!"" cried a dozen fierce voices."
"7039",3289,""
"7040",3289,"""I protest against that,"" said Brother Morris, the man of the good brow"
"7041",3289,"and shaved face. ""I tell you, Brethren, that our hand is too heavy in"
"7042",3289,"this valley, and that there will come a point where in self-defense"
"7043",3289,"every man will unite to crush us out. James Stanger is an old man. He"
"7044",3289,"is respected in the township and the district. His paper stands for all"
"7045",3289,"that is solid in the valley. If that man is struck down, there will be a"
"7046",3289,"stir through this state that will only end with our destruction."""
"7047",3289,""
"7048",3289,"""And how would they bring about our destruction, Mr. Standback?"" cried"
"7049",3289,"McGinty. ""Is it by the police? Sure, half of them are in our pay and"
"7050",3289,"half of them afraid of us. Or is it by the law courts and the judge?"
"7051",3289,"Haven't we tried that before now, and what ever came of it?"""
"7052",3289,""
"7053",3289,"""There is a Judge Lynch that might try the case,"" said Brother Morris."
"7054",3289,""
"7055",3289,"A general shout of anger greeted the suggestion."
"7056",3289,""
"7057",3289,"""I have but to raise my finger,"" cried McGinty, ""and I could put two"
"7058",3289,"hundred men into this town that would clear it out from end to end."""
"7059",3289,"Then suddenly raising his voice and bending his huge black brows into"
"7060",3289,"a terrible frown, ""See here, Brother Morris, I have my eye on you, and"
"7061",3289,"have had for some time! You've no heart yourself, and you try to take"
"7062",3289,"the heart out of others. It will be an ill day for you, Brother Morris,"
"7063",3289,"when your own name comes on our agenda paper, and I'm thinking that it's"
"7064",3289,"just there that I ought to place it."""
"7065",3289,""
"7066",3289,"Morris had turned deadly pale, and his knees seemed to give way under"
"7067",3289,"him as he fell back into his chair. He raised his glass in his trembling"
"7068",3289,"hand and drank before he could answer. ""I apologize, Eminent Bodymaster,"
"7069",3289,"to you and to every brother in this lodge if I have said more than I"
"7070",3289,"should. I am a faithful member--you all know that--and it is my fear"
"7071",3289,"lest evil come to the lodge which makes me speak in anxious words. But I"
"7072",3289,"have greater trust in your judgment than in my own, Eminent Bodymaster,"
"7073",3289,"and I promise you that I will not offend again."""
"7074",3289,""
"7075",3289,"The Bodymaster's scowl relaxed as he listened to the humble words. ""Very"
"7076",3289,"good, Brother Morris. It's myself that would be sorry if it were needful"
"7077",3289,"to give you a lesson. But so long as I am in this chair we shall be a"
"7078",3289,"united lodge in word and in deed. And now, boys,"" he continued, looking"
"7079",3289,"round at the company, ""I'll say this much, that if Stanger got his full"
"7080",3289,"deserts there would be more trouble than we need ask for. These editors"
"7081",3289,"hang together, and every journal in the state would be crying out for"
"7082",3289,"police and troops. But I guess you can give him a pretty severe warning."
"7083",3289,"Will you fix it, Brother Baldwin?"""
"7084",3289,""
"7085",3289,"""Sure!"" said the young man eagerly."
"7086",3289,""
"7087",3289,"""How many will you take?"""
"7088",3289,""
"7089",3289,"""Half a dozen, and two to guard the door. You'll come, Gower, and you,"
"7090",3289,"Mansel, and you, Scanlan, and the two Willabys."""
"7091",3289,""
"7092",3289,"""I promised the new brother he should go,"" said the chairman."
"7093",3289,""
"7094",3289,"Ted Baldwin looked at McMurdo with eyes which showed that he had not"
"7095",3289,"forgotten nor forgiven. ""Well, he can come if he wants,"" he said in a"
"7096",3289,"surly voice. ""That's enough. The sooner we get to work the better."""
"7097",3289,""
"7098",3289,"The company broke up with shouts and yells and snatches of drunken"
"7099",3289,"song. The bar was still crowded with revellers, and many of the brethren"
"7100",3289,"remained there. The little band who had been told off for duty passed"
"7101",3289,"out into the street, proceeding in twos and threes along the sidewalk"
"7102",3289,"so as not to provoke attention. It was a bitterly cold night, with a"
"7103",3289,"half-moon shining brilliantly in a frosty, star-spangled sky. The men"
"7104",3289,"stopped and gathered in a yard which faced a high building. The words,"
"7105",3289,"""Vermissa Herald"" were printed in gold lettering between the brightly"
"7106",3289,"lit windows. From within came the clanking of the printing press."
"7107",3289,""
"7108",3289,"""Here, you,"" said Baldwin to McMurdo, ""you can stand below at the door"
"7109",3289,"and see that the road is kept open for us. Arthur Willaby can stay with"
"7110",3289,"you. You others come with me. Have no fears, boys; for we have a dozen"
"7111",3289,"witnesses that we are in the Union Bar at this very moment."""
"7112",3289,""
"7113",3289,"It was nearly midnight, and the street was deserted save for one or two"
"7114",3289,"revellers upon their way home. The party crossed the road, and, pushing"
"7115",3289,"open the door of the newspaper office, Baldwin and his men rushed in and"
"7116",3289,"up the stair which faced them. McMurdo and another remained below."
"7117",3289,"From the room above came a shout, a cry for help, and then the sound of"
"7118",3289,"trampling feet and of falling chairs. An instant later a gray-haired man"
"7119",3289,"rushed out on the landing."
"7120",3289,""
"7121",3289,"He was seized before he could get farther, and his spectacles came"
"7122",3289,"tinkling down to McMurdo's feet. There was a thud and a groan. He was on"
"7123",3289,"his face, and half a dozen sticks were clattering together as they fell"
"7124",3289,"upon him. He writhed, and his long, thin limbs quivered under the"
"7125",3289,"blows. The others ceased at last; but Baldwin, his cruel face set in"
"7126",3289,"an infernal smile, was hacking at the man's head, which he vainly"
"7127",3289,"endeavoured to defend with his arms. His white hair was dabbled with"
"7128",3289,"patches of blood. Baldwin was still stooping over his victim, putting in"
"7129",3289,"a short, vicious blow whenever he could see a part exposed, when McMurdo"
"7130",3289,"dashed up the stair and pushed him back."
"7131",3289,""
"7132",3289,"""You'll kill the man,"" said he. ""Drop it!"""
"7133",3289,""
"7134",3289,"Baldwin looked at him in amazement. ""Curse you!"" he cried. ""Who are you"
"7135",3289,"to interfere--you that are new to the lodge? Stand back!"" He raised his"
"7136",3289,"stick; but McMurdo had whipped his pistol out of his pocket."
"7137",3289,""
"7138",3289,"""Stand back yourself!"" he cried. ""I'll blow your face in if you lay a"
"7139",3289,"hand on me. As to the lodge, wasn't it the order of the Bodymaster that"
"7140",3289,"the man was not to be killed--and what are you doing but killing him?"""
"7141",3289,""
"7142",3289,"""It's truth he says,"" remarked one of the men."
"7143",3289,""
"7144",3289,"""By Gar! you'd best hurry yourselves!"" cried the man below. ""The windows"
"7145",3289,"are all lighting up, and you'll have the whole town here inside of five"
"7146",3289,"minutes."""
"7147",3289,""
"7148",3289,"There was indeed the sound of shouting in the street, and a little group"
"7149",3289,"of compositors and pressmen was forming in the hall below and nerving"
"7150",3289,"itself to action. Leaving the limp and motionless body of the editor"
"7151",3289,"at the head of the stair, the criminals rushed down and made their way"
"7152",3289,"swiftly along the street. Having reached the Union House, some of them"
"7153",3289,"mixed with the crowd in McGinty's saloon, whispering across the bar to"
"7154",3289,"the Boss that the job had been well carried through. Others, and among"
"7155",3289,"them McMurdo, broke away into side streets, and so by devious paths to"
"7156",3289,"their own homes."
"7157",3289,""
"7158",3289,""
"7159",3289,""
"7160",3289,""
"7161",3289,"Chapter 4--The Valley of Fear"
"7162",3289,""
"7163",3289,""
"7164",3289,""
"7165",3289,"When McMurdo awoke next morning he had good reason to remember his"
"7166",3289,"initiation into the lodge. His head ached with the effect of the drink,"
"7167",3289,"and his arm, where he had been branded, was hot and swollen. Having his"
"7168",3289,"own peculiar source of income, he was irregular in his attendance at his"
"7169",3289,"work; so he had a late breakfast, and remained at home for the morning"
"7170",3289,"writing a long letter to a friend. Afterwards he read the Daily Herald."
"7171",3289,"In a special column put in at the last moment he read:"
"7172",3289,""
"7173",3289,"OUTRAGE AT THE HERALD OFFICE--EDITOR SERIOUSLY INJURED."
"7174",3289,""
"7175",3289,"It was a short account of the facts with which he was himself more"
"7176",3289,"familiar than the writer could have been. It ended with the statement:"
"7177",3289,""
"7178",3289,"The matter is now in the hands of the police; but it can hardly be hoped"
"7179",3289,"that their exertions will be attended by any better results than in"
"7180",3289,"the past. Some of the men were recognized, and there is hope that a"
"7181",3289,"conviction may be obtained. The source of the outrage was, it need"
"7182",3289,"hardly be said, that infamous society which has held this community in"
"7183",3289,"bondage for so long a period, and against which the Herald has taken so"
"7184",3289,"uncompromising a stand. Mr. Stanger's many friends will rejoice to hear"
"7185",3289,"that, though he has been cruelly and brutally beaten, and though he has"
"7186",3289,"sustained severe injuries about the head, there is no immediate danger"
"7187",3289,"to his life."
"7188",3289,""
"7189",3289,"Below it stated that a guard of police, armed with Winchester rifles,"
